,sold,date,region
3712,"$1,563.00",2020-08-22,north
3713,"$1,683.00",2020-08-22,south
3714,"$1,791.00",2020-08-22,east
3715,"$1,773.00",2020-08-22,west
3716,"$1,716.00",2020-08-23,north
3717,"$1,731.00",2020-08-23,south
3718,"$1,593.00",2020-08-23,east
3719,"$1,788.00",2020-08-23,west
3720,"$1,785.00",2020-08-24,north
3721,"$1,647.00",2020-08-24,south
3722,"$1,755.00",2020-08-24,east
3723,"$1,665.00",2020-08-24,west
3724,"$1,545.00",2020-08-25,north
3725,"$1,755.00",2020-08-25,south
3726,"$1,605.00",2020-08-25,east
3727,"$1,548.00",2020-08-25,west
3728,"$1,533.00",2020-08-26,north
3729,"$1,752.00",2020-08-26,south
3730,"$1,758.00",2020-08-26,east
3731,"$1,767.00",2020-08-26,west
3732,"$1,761.00",2020-08-27,north
3733,"$1,671.00",2020-08-27,south
3734,"$1,551.00",2020-08-27,east
3735,"$1,686.00",2020-08-27,west
3736,"$1,788.00",2020-08-28,north
3737,"$1,551.00",2020-08-28,south
3738,"$1,554.00",2020-08-28,east
3739,"$1,623.00",2020-08-28,west
3740,"$1,698.00",2020-08-29,north
3741,"$1,659.00",2020-08-29,south
3742,"$1,593.00",2020-08-29,east
3743,"$1,674.00",2020-08-29,west
3744,"$1,800.00",2020-08-30,north
3745,"$1,554.00",2020-08-30,south
3746,"$1,713.00",2020-08-30,east
3747,"$1,611.00",2020-08-30,west
3748,"$1,797.00",2020-08-31,north
3749,"$1,581.00",2020-08-31,south
3750,"$1,623.00",2020-08-31,east
3751,"$1,515.00",2020-08-31,west
3752,"$1,797.00",2020-09-01,north
3753,"$1,704.00",2020-09-01,south
3754,"$1,539.00",2020-09-01,east
3755,"$1,617.00",2020-09-01,west
3756,"$1,737.00",2020-09-02,north
3757,"$1,635.00",2020-09-02,south
3758,"$1,671.00",2020-09-02,east
3759,"$1,632.00",2020-09-02,west
3760,"$1,575.00",2020-09-03,north
3761,"$1,713.00",2020-09-03,south
3762,"$1,581.00",2020-09-03,east
3763,"$1,719.00",2020-09-03,west
3764,"$1,533.00",2020-09-04,north
3765,"$1,539.00",2020-09-04,south
3766,"$1,569.00",2020-09-04,east
3767,"$1,743.00",2020-09-04,west
3768,"$1,620.00",2020-09-05,north
3769,"$1,743.00",2020-09-05,south
3770,"$1,563.00",2020-09-05,east
3771,"$1,764.00",2020-09-05,west
3772,"$1,638.00",2020-09-06,north
3773,"$1,734.00",2020-09-06,south
3774,"$1,794.00",2020-09-06,east
3775,"$1,782.00",2020-09-06,west
3776,"$1,509.00",2020-09-07,north
3777,"$1,749.00",2020-09-07,south
3778,"$1,608.00",2020-09-07,east
3779,"$1,794.00",2020-09-07,west
3780,"$1,710.00",2020-09-08,north
3781,"$1,536.00",2020-09-08,south
3782,"$1,539.00",2020-09-08,east
3783,"$1,512.00",2020-09-08,west
3784,"$1,578.00",2020-09-09,north
3785,"$1,575.00",2020-09-09,south
3786,"$1,551.00",2020-09-09,east
3787,"$1,650.00",2020-09-09,west
3788,"$1,662.00",2020-09-10,north
3789,"$1,767.00",2020-09-10,south
3790,"$1,596.00",2020-09-10,east
3791,"$1,710.00",2020-09-10,west
3792,"$1,764.00",2020-09-11,north
3793,"$1,722.00",2020-09-11,south
3794,"$1,611.00",2020-09-11,east
3795,"$1,656.00",2020-09-11,west
3796,"$1,602.00",2020-09-12,north
3797,"$1,686.00",2020-09-12,south
3798,"$1,599.00",2020-09-12,east
3799,"$1,800.00",2020-09-12,west
3800,"$1,503.00",2020-09-13,north
3801,"$1,554.00",2020-09-13,south
3802,"$1,554.00",2020-09-13,east
3803,"$1,575.00",2020-09-13,west
3804,"$1,647.00",2020-09-14,north
3805,"$1,776.00",2020-09-14,south
3806,"$1,788.00",2020-09-14,east
3807,"$1,791.00",2020-09-14,west
3808,"$1,542.00",2020-09-15,north
3809,"$1,782.00",2020-09-15,south
3810,"$1,620.00",2020-09-15,east
3811,"$1,641.00",2020-09-15,west
3812,"$1,590.00",2020-09-16,north
3813,"$1,734.00",2020-09-16,south
3814,"$1,710.00",2020-09-16,east
3815,"$1,641.00",2020-09-16,west
3816,"$1,611.00",2020-09-17,north
3817,"$1,581.00",2020-09-17,south
3818,"$1,596.00",2020-09-17,east
3819,"$1,539.00",2020-09-17,west
3820,"$1,764.00",2020-09-18,north
3821,"$1,584.00",2020-09-18,south
3822,"$1,701.00",2020-09-18,east
3823,"$1,518.00",2020-09-18,west
3824,"$1,692.00",2020-09-19,north
3825,"$1,743.00",2020-09-19,south
3826,"$1,737.00",2020-09-19,east
3827,"$1,590.00",2020-09-19,west
3828,"$1,623.00",2020-09-20,north
3829,"$1,521.00",2020-09-20,south
3830,"$1,590.00",2020-09-20,east
3831,"$1,677.00",2020-09-20,west
3832,"$1,776.00",2020-09-21,north
3833,"$1,629.00",2020-09-21,south
3834,"$1,776.00",2020-09-21,east
3835,"$1,728.00",2020-09-21,west
3836,"$1,776.00",2020-09-22,north
3837,"$1,629.00",2020-09-22,south
3838,"$1,539.00",2020-09-22,east
3839,"$1,563.00",2020-09-22,west
3840,"$1,506.00",2020-09-23,north
3841,"$1,698.00",2020-09-23,south
3842,"$1,734.00",2020-09-23,east
3843,"$1,557.00",2020-09-23,west
3844,"$1,527.00",2020-09-24,north
3845,"$1,761.00",2020-09-24,south
3846,"$1,560.00",2020-09-24,east
3847,"$1,650.00",2020-09-24,west
3848,"$1,533.00",2020-09-25,north
3849,"$1,602.00",2020-09-25,south
3850,"$1,743.00",2020-09-25,east
3851,"$1,617.00",2020-09-25,west
3852,"$1,536.00",2020-09-26,north
3853,"$1,773.00",2020-09-26,south
3854,"$1,521.00",2020-09-26,east
3855,"$1,542.00",2020-09-26,west
3856,"$1,737.00",2020-09-27,north
3857,"$1,509.00",2020-09-27,south
3858,"$1,626.00",2020-09-27,east
3859,"$1,584.00",2020-09-27,west
3860,"$1,671.00",2020-09-28,north
3861,"$1,680.00",2020-09-28,south
3862,"$1,599.00",2020-09-28,east
3863,"$1,776.00",2020-09-28,west
3864,"$1,674.00",2020-09-29,north
3865,"$1,728.00",2020-09-29,south
3866,"$1,551.00",2020-09-29,east
3867,"$1,641.00",2020-09-29,west
3868,"$1,614.00",2020-09-30,north
3869,"$1,773.00",2020-09-30,south
3870,"$1,509.00",2020-09-30,east
3871,"$1,740.00",2020-09-30,west
3872,"$1,614.00",2020-10-01,north
3873,"$1,599.00",2020-10-01,south
3874,"$1,785.00",2020-10-01,east
3875,"$1,506.00",2020-10-01,west
3876,"$1,689.00",2020-10-02,north
3877,"$1,659.00",2020-10-02,south
3878,"$1,785.00",2020-10-02,east
3879,"$1,701.00",2020-10-02,west
3880,"$1,515.00",2020-10-03,north
3881,"$1,545.00",2020-10-03,south
3882,"$1,599.00",2020-10-03,east
3883,"$1,512.00",2020-10-03,west
3884,"$1,524.00",2020-10-04,north
3885,"$1,779.00",2020-10-04,south
3886,"$1,500.00",2020-10-04,east
3887,"$1,755.00",2020-10-04,west
3888,"$1,773.00",2020-10-05,north
3889,"$1,743.00",2020-10-05,south
3890,"$1,662.00",2020-10-05,east
3891,"$1,596.00",2020-10-05,west
3892,"$1,788.00",2020-10-06,north
3893,"$1,503.00",2020-10-06,south
3894,"$1,779.00",2020-10-06,east
3895,"$1,563.00",2020-10-06,west
3896,"$1,554.00",2020-10-07,north
3897,"$1,734.00",2020-10-07,south
3898,"$1,629.00",2020-10-07,east
3899,"$1,608.00",2020-10-07,west
3900,"$1,794.00",2020-10-08,north
3901,"$1,674.00",2020-10-08,south
3902,"$1,662.00",2020-10-08,east
3903,"$1,788.00",2020-10-08,west
3904,"$1,536.00",2020-10-09,north
3905,"$1,521.00",2020-10-09,south
3906,"$1,656.00",2020-10-09,east
3907,"$1,551.00",2020-10-09,west
3908,"$1,593.00",2020-10-10,north
3909,"$1,590.00",2020-10-10,south
3910,"$1,671.00",2020-10-10,east
3911,"$1,707.00",2020-10-10,west
3912,"$1,569.00",2020-10-11,north
3913,"$1,773.00",2020-10-11,south
3914,"$1,674.00",2020-10-11,east
3915,"$1,536.00",2020-10-11,west
3916,"$1,677.00",2020-10-12,north
3917,"$1,605.00",2020-10-12,south
3918,"$1,653.00",2020-10-12,east
3919,"$1,749.00",2020-10-12,west
3920,"$1,578.00",2020-10-13,north
3921,"$1,638.00",2020-10-13,south
3922,"$1,515.00",2020-10-13,east
3923,"$1,683.00",2020-10-13,west
3924,"$1,680.00",2020-10-14,north
3925,"$1,755.00",2020-10-14,south
3926,"$1,584.00",2020-10-14,east
3927,"$1,590.00",2020-10-14,west
3928,"$1,518.00",2020-10-15,north
3929,"$1,701.00",2020-10-15,south
3930,"$1,716.00",2020-10-15,east
3931,"$1,563.00",2020-10-15,west
3932,"$1,638.00",2020-10-16,north
3933,"$1,689.00",2020-10-16,south
3934,"$1,515.00",2020-10-16,east
3935,"$1,632.00",2020-10-16,west
3936,"$1,509.00",2020-10-17,north
3937,"$1,791.00",2020-10-17,south
3938,"$1,509.00",2020-10-17,east
3939,"$1,776.00",2020-10-17,west
3940,"$1,524.00",2020-10-18,north
3941,"$1,716.00",2020-10-18,south
3942,"$1,578.00",2020-10-18,east
3943,"$1,713.00",2020-10-18,west
3944,"$1,656.00",2020-10-19,north
3945,"$1,725.00",2020-10-19,south
3946,"$1,554.00",2020-10-19,east
3947,"$1,524.00",2020-10-19,west
3948,"$1,569.00",2020-10-20,north
3949,"$1,758.00",2020-10-20,south
3950,"$1,758.00",2020-10-20,east
3951,"$1,614.00",2020-10-20,west
3952,"$1,740.00",2020-10-21,north
3953,"$1,521.00",2020-10-21,south
3954,"$1,722.00",2020-10-21,east
3955,"$1,605.00",2020-10-21,west
3956,"$1,749.00",2020-10-22,north
3957,"$1,638.00",2020-10-22,south
3958,"$1,710.00",2020-10-22,east
3959,"$1,668.00",2020-10-22,west
3960,"$1,635.00",2020-10-23,north
3961,"$1,533.00",2020-10-23,south
3962,"$1,635.00",2020-10-23,east
3963,"$1,575.00",2020-10-23,west
3964,"$1,737.00",2020-10-24,north
3965,"$1,593.00",2020-10-24,south
3966,"$1,707.00",2020-10-24,east
3967,"$1,536.00",2020-10-24,west
3968,"$1,689.00",2020-10-25,north
3969,"$1,680.00",2020-10-25,south
3970,"$1,605.00",2020-10-25,east
3971,"$1,617.00",2020-10-25,west
3972,"$1,746.00",2020-10-26,north
3973,"$1,518.00",2020-10-26,south
3974,"$1,656.00",2020-10-26,east
3975,"$1,542.00",2020-10-26,west
3976,"$1,581.00",2020-10-27,north
3977,"$1,716.00",2020-10-27,south
3978,"$1,683.00",2020-10-27,east
3979,"$1,518.00",2020-10-27,west
3980,"$1,746.00",2020-10-28,north
3981,"$1,587.00",2020-10-28,south
3982,"$1,644.00",2020-10-28,east
3983,"$1,731.00",2020-10-28,west
3984,"$1,770.00",2020-10-29,north
3985,"$1,692.00",2020-10-29,south
3986,"$1,557.00",2020-10-29,east
3987,"$1,524.00",2020-10-29,west
3988,"$1,773.00",2020-10-30,north
3989,"$1,689.00",2020-10-30,south
3990,"$1,776.00",2020-10-30,east
3991,"$1,686.00",2020-10-30,west
3992,"$1,581.00",2020-10-31,north
3993,"$1,758.00",2020-10-31,south
3994,"$1,755.00",2020-10-31,east
3995,"$1,668.00",2020-10-31,west
3996,"$1,665.00",2020-11-01,north
3997,"$1,551.00",2020-11-01,south
3998,"$1,770.00",2020-11-01,east
3999,"$1,593.00",2020-11-01,west
4000,"$1,734.00",2020-11-02,north
4001,"$1,500.00",2020-11-02,south
4002,"$1,740.00",2020-11-02,east
4003,"$1,686.00",2020-11-02,west
4004,"$1,551.00",2020-11-03,north
4005,"$1,752.00",2020-11-03,south
4006,"$1,746.00",2020-11-03,east
4007,"$1,581.00",2020-11-03,west
4008,"$1,773.00",2020-11-04,north
4009,"$1,788.00",2020-11-04,south
4010,"$1,545.00",2020-11-04,east
4011,"$1,506.00",2020-11-04,west
4012,"$1,644.00",2020-11-05,north
4013,"$1,605.00",2020-11-05,south
4014,"$1,686.00",2020-11-05,east
4015,"$1,539.00",2020-11-05,west
4016,"$1,725.00",2020-11-06,north
4017,"$1,599.00",2020-11-06,south
4018,"$1,659.00",2020-11-06,east
4019,"$1,575.00",2020-11-06,west
4020,"$1,653.00",2020-11-07,north
4021,"$1,641.00",2020-11-07,south
4022,"$1,587.00",2020-11-07,east
4023,"$1,758.00",2020-11-07,west
4024,"$1,785.00",2020-11-08,north
4025,"$1,695.00",2020-11-08,south
4026,"$1,581.00",2020-11-08,east
4027,"$1,734.00",2020-11-08,west
4028,"$1,788.00",2020-11-09,north
4029,"$1,593.00",2020-11-09,south
4030,"$1,593.00",2020-11-09,east
4031,"$1,512.00",2020-11-09,west
4032,"$1,638.00",2020-11-10,north
4033,"$1,734.00",2020-11-10,south
4034,"$1,695.00",2020-11-10,east
4035,"$1,638.00",2020-11-10,west
4036,"$1,695.00",2020-11-11,north
4037,"$1,533.00",2020-11-11,south
4038,"$1,731.00",2020-11-11,east
4039,"$1,689.00",2020-11-11,west
4040,"$1,713.00",2020-11-12,north
4041,"$1,596.00",2020-11-12,south
4042,"$1,686.00",2020-11-12,east
4043,"$1,515.00",2020-11-12,west
4044,"$1,581.00",2020-11-13,north
4045,"$1,521.00",2020-11-13,south
4046,"$1,677.00",2020-11-13,east
4047,"$1,635.00",2020-11-13,west
4048,"$1,749.00",2020-11-14,north
4049,"$1,542.00",2020-11-14,south
4050,"$1,602.00",2020-11-14,east
4051,"$1,557.00",2020-11-14,west
4052,"$1,686.00",2020-11-15,north
4053,"$1,638.00",2020-11-15,south
4054,"$1,794.00",2020-11-15,east
4055,"$1,659.00",2020-11-15,west
4056,"$1,773.00",2020-11-16,north
4057,"$1,671.00",2020-11-16,south
4058,"$1,626.00",2020-11-16,east
4059,"$1,725.00",2020-11-16,west
4060,"$1,686.00",2020-11-17,north
4061,"$1,521.00",2020-11-17,south
4062,"$1,734.00",2020-11-17,east
4063,"$1,530.00",2020-11-17,west
4064,"$1,698.00",2020-11-18,north
4065,"$1,770.00",2020-11-18,south
4066,"$1,752.00",2020-11-18,east
4067,"$1,662.00",2020-11-18,west
4068,"$1,566.00",2020-11-19,north
4069,"$1,590.00",2020-11-19,south
4070,"$1,635.00",2020-11-19,east
4071,"$1,698.00",2020-11-19,west
4072,"$1,683.00",2020-11-20,north
4073,"$1,653.00",2020-11-20,south
4074,"$1,527.00",2020-11-20,east
4075,"$1,524.00",2020-11-20,west
4076,"$1,593.00",2020-11-21,north
4077,"$1,656.00",2020-11-21,south
4078,"$1,623.00",2020-11-21,east
4079,"$1,638.00",2020-11-21,west
4080,"$1,596.00",2020-11-22,north
4081,"$1,575.00",2020-11-22,south
4082,"$1,656.00",2020-11-22,east
4083,"$1,725.00",2020-11-22,west
4084,"$1,767.00",2020-11-23,north
4085,"$1,650.00",2020-11-23,south
4086,"$1,641.00",2020-11-23,east
4087,"$1,632.00",2020-11-23,west
4088,"$1,602.00",2020-11-24,north
4089,"$1,632.00",2020-11-24,south
4090,"$1,743.00",2020-11-24,east
4091,"$1,617.00",2020-11-24,west
4092,"$1,725.00",2020-11-25,north
4093,"$1,761.00",2020-11-25,south
4094,"$1,791.00",2020-11-25,east
4095,"$1,620.00",2020-11-25,west
4096,"$1,770.00",2020-11-26,north
4097,"$1,791.00",2020-11-26,south
4098,"$1,665.00",2020-11-26,east
4099,"$1,743.00",2020-11-26,west
4100,"$1,632.00",2020-11-27,north
4101,"$1,587.00",2020-11-27,south
4102,"$1,680.00",2020-11-27,east
4103,"$1,656.00",2020-11-27,west
4104,"$1,746.00",2020-11-28,north
4105,"$1,599.00",2020-11-28,south
4106,"$1,719.00",2020-11-28,east
4107,"$1,794.00",2020-11-28,west
4108,"$1,758.00",2020-11-29,north
4109,"$1,557.00",2020-11-29,south
4110,"$1,647.00",2020-11-29,east
4111,"$1,740.00",2020-11-29,west
4112,"$1,635.00",2020-11-30,north
4113,"$1,584.00",2020-11-30,south
4114,"$1,614.00",2020-11-30,east
4115,"$1,749.00",2020-11-30,west
4116,"$1,587.00",2020-12-01,north
4117,"$1,719.00",2020-12-01,south
4118,"$1,620.00",2020-12-01,east
4119,"$1,656.00",2020-12-01,west
4120,"$1,554.00",2020-12-02,north
4121,"$1,755.00",2020-12-02,south
4122,"$1,737.00",2020-12-02,east
4123,"$1,548.00",2020-12-02,west
4124,"$1,572.00",2020-12-03,north
4125,"$1,560.00",2020-12-03,south
4126,"$1,746.00",2020-12-03,east
4127,"$1,788.00",2020-12-03,west
4128,"$1,638.00",2020-12-04,north
4129,"$1,626.00",2020-12-04,south
4130,"$1,518.00",2020-12-04,east
4131,"$1,773.00",2020-12-04,west
4132,"$1,707.00",2020-12-05,north
4133,"$1,614.00",2020-12-05,south
4134,"$1,722.00",2020-12-05,east
4135,"$1,524.00",2020-12-05,west
4136,"$1,560.00",2020-12-06,north
4137,"$1,617.00",2020-12-06,south
4138,"$1,566.00",2020-12-06,east
4139,"$1,515.00",2020-12-06,west
4140,"$1,509.00",2020-12-07,north
4141,"$1,545.00",2020-12-07,south
4142,"$1,596.00",2020-12-07,east
4143,"$1,671.00",2020-12-07,west
4144,"$1,686.00",2020-12-08,north
4145,"$1,785.00",2020-12-08,south
4146,"$1,800.00",2020-12-08,east
4147,"$1,590.00",2020-12-08,west
4148,"$1,788.00",2020-12-09,north
4149,"$1,788.00",2020-12-09,south
4150,"$1,584.00",2020-12-09,east
4151,"$1,665.00",2020-12-09,west
4152,"$1,620.00",2020-12-10,north
4153,"$1,725.00",2020-12-10,south
4154,"$1,569.00",2020-12-10,east
4155,"$1,533.00",2020-12-10,west
4156,"$1,503.00",2020-12-11,north
4157,"$1,713.00",2020-12-11,south
4158,"$1,650.00",2020-12-11,east
4159,"$1,776.00",2020-12-11,west
4160,"$1,629.00",2020-12-12,north
4161,"$1,662.00",2020-12-12,south
4162,"$1,623.00",2020-12-12,east
4163,"$1,590.00",2020-12-12,west
4164,"$1,650.00",2020-12-13,north
4165,"$1,647.00",2020-12-13,south
4166,"$1,683.00",2020-12-13,east
4167,"$1,530.00",2020-12-13,west
4168,"$1,746.00",2020-12-14,north
4169,"$1,551.00",2020-12-14,south
4170,"$1,548.00",2020-12-14,east
4171,"$1,767.00",2020-12-14,west
4172,"$1,785.00",2020-12-15,north
4173,"$1,734.00",2020-12-15,south
4174,"$1,578.00",2020-12-15,east
4175,"$1,596.00",2020-12-15,west
4176,"$1,779.00",2020-12-16,north
4177,"$1,770.00",2020-12-16,south
4178,"$1,581.00",2020-12-16,east
4179,"$1,614.00",2020-12-16,west
4180,"$1,506.00",2020-12-17,north
4181,"$1,533.00",2020-12-17,south
4182,"$1,677.00",2020-12-17,east
4183,"$1,737.00",2020-12-17,west
4184,"$1,635.00",2020-12-18,north
4185,"$1,800.00",2020-12-18,south
4186,"$1,794.00",2020-12-18,east
4187,"$1,653.00",2020-12-18,west
4188,"$1,719.00",2020-12-19,north
4189,"$1,674.00",2020-12-19,south
4190,"$1,575.00",2020-12-19,east
4191,"$1,650.00",2020-12-19,west
4192,"$1,707.00",2020-12-20,north
4193,"$1,692.00",2020-12-20,south
4194,"$1,614.00",2020-12-20,east
4195,"$1,563.00",2020-12-20,west
4196,"$1,575.00",2020-12-21,north
4197,"$1,506.00",2020-12-21,south
4198,"$1,599.00",2020-12-21,east
4199,"$1,686.00",2020-12-21,west
4200,"$1,518.00",2020-12-22,north
4201,"$1,677.00",2020-12-22,south
4202,"$1,722.00",2020-12-22,east
4203,"$1,566.00",2020-12-22,west
4204,"$1,677.00",2020-12-23,north
4205,"$1,542.00",2020-12-23,south
4206,"$1,785.00",2020-12-23,east
4207,"$1,671.00",2020-12-23,west
4208,"$1,725.00",2020-12-24,north
4209,"$1,506.00",2020-12-24,south
4210,"$1,563.00",2020-12-24,east
4211,"$1,668.00",2020-12-24,west
4212,"$1,782.00",2020-12-25,north
4213,"$1,557.00",2020-12-25,south
4214,"$1,797.00",2020-12-25,east
4215,"$1,563.00",2020-12-25,west
4216,"$1,554.00",2020-12-26,north
4217,"$1,650.00",2020-12-26,south
4218,"$1,698.00",2020-12-26,east
4219,"$1,737.00",2020-12-26,west
4220,"$1,770.00",2020-12-27,north
4221,"$1,734.00",2020-12-27,south
4222,"$1,770.00",2020-12-27,east
4223,"$1,524.00",2020-12-27,west
4224,"$1,725.00",2020-12-28,north
4225,"$1,536.00",2020-12-28,south
4226,"$1,758.00",2020-12-28,east
4227,"$1,683.00",2020-12-28,west
4228,"$1,518.00",2020-12-29,north
4229,"$1,677.00",2020-12-29,south
4230,"$1,614.00",2020-12-29,east
4231,"$1,767.00",2020-12-29,west
4232,"$1,524.00",2020-12-30,north
4233,"$1,530.00",2020-12-30,south
4234,"$1,584.00",2020-12-30,east
4235,"$1,791.00",2020-12-30,west
4236,"$1,740.00",2020-12-31,north
4237,"$1,698.00",2020-12-31,south
4238,"$1,770.00",2020-12-31,east
4239,"$1,650.00",2020-12-31,west
4240,"$1,536.00",2021-01-01,north
4241,"$1,542.00",2021-01-01,south
4242,"$1,671.00",2021-01-01,east
4243,"$1,752.00",2021-01-01,west
4244,"$1,794.00",2021-01-02,north
4245,"$1,620.00",2021-01-02,south
4246,"$1,584.00",2021-01-02,east
4247,"$1,503.00",2021-01-02,west
4248,"$1,758.00",2021-01-03,north
4249,"$1,578.00",2021-01-03,south
4250,"$1,677.00",2021-01-03,east
4251,"$1,722.00",2021-01-03,west
4252,"$1,590.00",2021-01-04,north
4253,"$1,785.00",2021-01-04,south
4254,"$1,731.00",2021-01-04,east
4255,"$1,686.00",2021-01-04,west
4256,"$1,536.00",2021-01-05,north
4257,"$1,578.00",2021-01-05,south
4258,"$1,683.00",2021-01-05,east
4259,"$1,608.00",2021-01-05,west
4260,"$1,743.00",2021-01-06,north
4261,"$1,743.00",2021-01-06,south
4262,"$1,638.00",2021-01-06,east
4263,"$1,788.00",2021-01-06,west
4264,"$1,716.00",2021-01-07,north
4265,"$1,602.00",2021-01-07,south
4266,"$1,596.00",2021-01-07,east
4267,"$1,797.00",2021-01-07,west
4268,"$1,662.00",2021-01-08,north
4269,"$1,668.00",2021-01-08,south
4270,"$1,662.00",2021-01-08,east
4271,"$1,521.00",2021-01-08,west
4272,"$1,563.00",2021-01-09,north
4273,"$1,647.00",2021-01-09,south
4274,"$1,743.00",2021-01-09,east
4275,"$1,653.00",2021-01-09,west
4276,"$1,731.00",2021-01-10,north
4277,"$1,608.00",2021-01-10,south
4278,"$1,512.00",2021-01-10,east
4279,"$1,545.00",2021-01-10,west
4280,"$1,740.00",2021-01-11,north
4281,"$1,611.00",2021-01-11,south
4282,"$1,536.00",2021-01-11,east
4283,"$1,626.00",2021-01-11,west
4284,"$1,614.00",2021-01-12,north
4285,"$1,572.00",2021-01-12,south
4286,"$1,539.00",2021-01-12,east
4287,"$1,605.00",2021-01-12,west
4288,"$1,545.00",2021-01-13,north
4289,"$1,542.00",2021-01-13,south
4290,"$1,779.00",2021-01-13,east
4291,"$1,680.00",2021-01-13,west
4292,"$1,701.00",2021-01-14,north
4293,"$1,677.00",2021-01-14,south
4294,"$1,614.00",2021-01-14,east
4295,"$1,590.00",2021-01-14,west
4296,"$2,025.00",2021-01-15,north
4297,"$2,195.00",2021-01-15,south
4298,"$2,180.00",2021-01-15,east
4299,"$2,395.00",2021-01-15,west
4300,"$2,110.00",2021-01-16,north
4301,"$2,145.00",2021-01-16,south
4302,"$2,340.00",2021-01-16,east
4303,"$2,390.00",2021-01-16,west
4304,"$2,475.00",2021-01-17,north
4305,"$2,320.00",2021-01-17,south
4306,"$2,105.00",2021-01-17,east
4307,"$2,090.00",2021-01-17,west
4308,"$2,050.00",2021-01-18,north
4309,"$2,410.00",2021-01-18,south
4310,"$2,125.00",2021-01-18,east
4311,"$2,325.00",2021-01-18,west
4312,"$2,335.00",2021-01-19,north
4313,"$2,105.00",2021-01-19,south
4314,"$2,340.00",2021-01-19,east
4315,"$2,420.00",2021-01-19,west
4316,"$2,415.00",2021-01-20,north
4317,"$2,495.00",2021-01-20,south
4318,"$2,070.00",2021-01-20,east
4319,"$2,405.00",2021-01-20,west
4320,"$2,090.00",2021-01-21,north
4321,"$2,145.00",2021-01-21,south
4322,"$2,245.00",2021-01-21,east
4323,"$2,330.00",2021-01-21,west
4324,"$2,460.00",2021-01-22,north
4325,"$2,230.00",2021-01-22,south
4326,"$2,010.00",2021-01-22,east
4327,"$2,380.00",2021-01-22,west
4328,"$2,025.00",2021-01-23,north
4329,"$2,085.00",2021-01-23,south
4330,"$2,420.00",2021-01-23,east
4331,"$2,175.00",2021-01-23,west
4332,"$2,015.00",2021-01-24,north
4333,"$2,445.00",2021-01-24,south
4334,"$2,255.00",2021-01-24,east
4335,"$2,085.00",2021-01-24,west
4336,"$2,210.00",2021-01-25,north
4337,"$2,145.00",2021-01-25,south
4338,"$2,200.00",2021-01-25,east
4339,"$2,160.00",2021-01-25,west
4340,"$2,050.00",2021-01-26,north
4341,"$2,280.00",2021-01-26,south
4342,"$2,165.00",2021-01-26,east
4343,"$2,345.00",2021-01-26,west
4344,"$2,000.00",2021-01-27,north
4345,"$2,010.00",2021-01-27,south
4346,"$2,060.00",2021-01-27,east
4347,"$2,020.00",2021-01-27,west
4348,"$2,140.00",2021-01-28,north
4349,"$2,310.00",2021-01-28,south
4350,"$2,285.00",2021-01-28,east
4351,"$2,005.00",2021-01-28,west
4352,"$2,295.00",2021-01-29,north
4353,"$2,195.00",2021-01-29,south
4354,"$2,465.00",2021-01-29,east
4355,"$2,095.00",2021-01-29,west
4356,"$2,400.00",2021-01-30,north
